stk1,stk2,a,b
906,600583,0,0
906,2168,0,0
906,717,0,0
906,826,0,0
906,639,0,0
906,585,0,0
906,881,0,0
906,620,0,0
906,923,0,0
906,2556,0,0
906,2141,0,0
906,600787,0,0
906,338,0,0
906,600019,0,0
906,2677,0,0
906,603819,0,0
906,601111,0,0
906,600697,0,0
906,600350,0,0
601636,603300,0,0
601636,2597,0,0
601636,877,0,0
601636,600569,0,0
601636,2636,0,0
601636,600520,0,0
601636,300344,0,0
601636,300323,0,0
601636,2307,0,0
601636,550,0,0
601636,910,0,0
601636,659,0,0
601636,517,0,0
601636,2391,0,0
601636,600197,0,0
601636,2461,0,0
601636,858,0,0
601636,601233,0,0
601636,603789,0,0
601636,600209,0,0
601636,55,0,0
601636,651,0,0
601636,600817,0,0
601636,837,0,0
601636,600537,0,0
601636,498,0,0
601636,709,0,0
601636,300306,0,0
601636,600231,0,0
601636,603528,0,0
601636,2329,0,0
601636,2198,0,0
601636,601800,0,0
601636,600779,0,0
601636,601225,0,0
601636,600481,0,0
601636,2573,0,0
601636,2247,0,0
601636,895,0,0
601636,2686,0,0
601636,601118,0,0
601636,600178,0,0
601636,600598,0,0
601636,2405,0,0
601636,600647,0,0
601636,601588,0,0
601636,2651,0,0
601636,600801,0,0
601636,2451,0,0
601636,761,0,0
601636,300480,0,0
601636,708,0,0
601636,2333,0,0
601636,603268,0,0
601636,928,0,0
601636,603686,0,0
601636,300161,0,0
601636,791,0,0
601636,300267,0,0
601636,300238,0,0
601636,600808,0,0
601636,300184,0,0
601636,601933,0,0
601636,626,0,0
601636,600260,0,0
601636,600068,0,0
601636,600432,0,0
601636,736,0,0
601636,600230,0,0
601636,878,0,0
601636,600297,0,0
601636,600162,0,0
601636,600489,0,0
601636,601919,0,0
601636,995,0,0
601636,600583,0,0
601636,2168,0,0
601636,717,0,0
601636,826,0,0
601636,639,0,0
601636,585,0,0
601636,881,0,0
601636,620,0,0
601636,923,0,0
601636,2556,0,0
601636,2141,0,0
601636,600787,0,0
601636,338,0,0
601636,600019,0,0
601636,2677,0,0
601636,603819,0,0
601636,601111,0,0
601636,600697,0,0
601636,600350,0,0
603300,2597,0,0
603300,877,0,0
603300,600569,0,0
603300,2636,0,0
603300,600520,0,0
603300,300344,0,0
603300,300323,0,0
603300,2307,0,0
603300,550,0,0
603300,910,0,0
603300,659,0,0
603300,517,0,0
603300,2391,0,0
603300,600197,0,0
603300,2461,0,0
603300,858,0,0
603300,601233,0,0
603300,603789,0,0
603300,600209,0,0
603300,55,0,0
603300,651,0,0
603300,600817,0,0
603300,837,0,0
603300,600537,0,0
603300,498,0,0
603300,709,0,0
603300,300306,0,0
603300,600231,0,0
603300,603528,0,0
603300,2329,0,0
603300,2198,0,0
603300,601800,0,0
603300,600779,0,0
603300,601225,0,0
603300,600481,0,0
603300,2573,0,0
603300,2247,0,0
603300,895,0,0
603300,2686,0,0
603300,601118,0,0
603300,600178,0,0
603300,600598,0,0
603300,2405,0,0
603300,600647,0,0
603300,601588,0,0
603300,2651,0,0
603300,600801,0,0
603300,2451,0,0
603300,761,0,0
603300,300480,0,0
603300,708,0,0
603300,2333,0,0
603300,603268,0,0
603300,928,0,0
603300,603686,0,0
603300,300161,0,0
603300,791,0,0
603300,300267,0,0
603300,300238,0,0
603300,600808,0,0
603300,300184,0,0
603300,601933,0,0
603300,626,0,0
603300,600260,0,0
603300,600068,0,0
603300,600432,0,0
603300,736,0,0
603300,600230,0,0
603300,878,0,0
603300,600297,0,0
603300,600162,0,0
603300,600489,0,0
603300,601919,0,0
603300,995,0,0
603300,600583,0,0
603300,2168,0,0
603300,717,0,0
603300,826,0,0
603300,639,0,0
603300,585,0,0
603300,881,0,0
603300,620,0,0
603300,923,0,0
603300,2556,0,0
603300,2141,0,0
603300,600787,0,0
603300,338,0,0
603300,600019,0,0
603300,2677,0,0
603300,603819,0,0
603300,601111,0,0
603300,600697,0,0
603300,600350,0,0
2597,877,0,0
2597,600569,0,0
2597,2636,0,0
2597,600520,0,0
2597,300344,0,0
2597,300323,0,0
2597,2307,0,0
2597,550,0,0
2597,910,0,0
2597,659,0,0
2597,517,0,0
2597,2391,0,0
2597,600197,0,0
2597,2461,0,0
2597,858,0,0
2597,601233,0,0
2597,603789,0,0
2597,600209,0,0
2597,55,0,0
2597,651,0,0
2597,600817,0,0
2597,837,0,0
2597,600537,0,0
2597,498,0,0
2597,709,0,0
2597,300306,0,0
2597,600231,0,0
2597,603528,0,0
2597,2329,0,0
2597,2198,0,0
2597,601800,0,0
2597,600779,0,0
2597,601225,0,0
2597,600481,0,0
2597,2573,0,0
2597,2247,0,0
2597,895,0,0
2597,2686,0,0
2597,601118,0,0
2597,600178,0,0
2597,600598,0,0
2597,2405,0,0
2597,600647,0,0
2597,601588,0,0
2597,2651,0,0
2597,600801,0,0
2597,2451,0,0
2597,761,0,0
2597,300480,0,0
2597,708,0,0
2597,2333,0,0
2597,603268,0,0
2597,928,0,0
2597,603686,0,0
2597,300161,0,0
2597,791,0,0
2597,300267,0,0
2597,300238,0,0
2597,600808,0,0
2597,300184,0,0
2597,601933,0,0
2597,626,0,0
2597,600260,0,0
2597,600068,0,0
2597,600432,0,0
2597,736,0,0
2597,600230,0,0
2597,878,0,0
2597,600297,0,0
2597,600162,0,0
2597,600489,0,0
2597,601919,0,0
2597,995,0,0
2597,600583,0,0
2597,2168,0,0
2597,717,0,0
2597,826,0,0
2597,639,0,0
2597,585,0,0
2597,881,0,0
2597,620,0,0
2597,923,0,0
2597,2556,0,0
2597,2141,0,0
2597,600787,0,0
2597,338,0,0
2597,600019,0,0
2597,2677,0,0
2597,603819,0,0
2597,601111,0,0
2597,600697,0,0
2597,600350,0,0
877,600569,0,0
877,2636,0,0
877,600520,0,0
877,300344,0,0
877,300323,0,0
877,2307,0,0
877,550,0,0
877,910,0,0
877,659,0,0
877,517,0,0
877,2391,0,0
877,600197,0,0
877,2461,0,0
877,858,0,0
877,601233,0,0
877,603789,0,0
877,600209,0,0
877,55,0,0
877,651,0,0
877,600817,0,0
877,837,0,0
877,600537,0,0
877,498,0,0
877,709,0,0
877,300306,0,0
877,600231,0,0
877,603528,0,0
877,2329,0,0
877,2198,0,0
877,601800,0,0
877,600779,0,0
877,601225,0,0
877,600481,0,0
877,2573,0,0
877,2247,0,0
877,895,0,0
877,2686,0,0
877,601118,0,0
877,600178,0,0
877,600598,0,0
877,2405,0,0
877,600647,0,0
877,601588,0,0
877,2651,0,0
877,600801,0,0
877,2451,0,0
877,761,0,0
877,300480,0,0
877,708,0,0
877,2333,0,0
877,603268,0,0
877,928,0,0
877,603686,0,0
877,300161,0,0
877,791,0,0
877,300267,0,0
877,300238,0,0
877,600808,0,0
877,300184,0,0
877,601933,0,0
877,626,0,0
877,600260,0,0
877,600068,0,0
877,600432,0,0
877,736,0,0
877,600230,0,0
877,878,0,0
877,600297,0,0
877,600162,0,0
877,600489,0,0
877,601919,0,0
877,995,0,0
877,600583,0,0
877,2168,0,0
877,717,0,0
877,826,0,0
877,639,0,0
877,585,0,0
877,881,0,0
877,620,0,0
877,923,0,0
877,2556,0,0
877,2141,0,0
877,600787,0,0
877,338,0,0
877,600019,0,0
877,2677,0,0
877,603819,0,0
877,601111,0,0
877,600697,0,0
877,600350,0,0
600569,2636,0,0
600569,600520,0,0
600569,300344,0,0
600569,300323,0,0
600569,2307,0,0
600569,550,0,0
600569,910,0,0
600569,659,0,0
600569,517,0,0
600569,2391,0,0
600569,600197,0,0
600569,2461,0,0
600569,858,0,0
600569,601233,0,0
600569,603789,0,0
600569,600209,0,0
600569,55,0,0
600569,651,0,0
600569,600817,0,0
600569,837,0,0
600569,600537,0,0
600569,498,0,0
600569,709,0,0
600569,300306,0,0
600569,600231,0,0
600569,603528,0,0
600569,2329,0,0
600569,2198,0,0
600569,601800,0,0
600569,600779,0,0
600569,601225,0,0
600569,600481,0,0
600569,2573,0,0
600569,2247,0,0
600569,895,0,0
600569,2686,0,0
600569,601118,0,0
600569,600178,0,0
600569,600598,0,0
600569,2405,0,0
600569,600647,0,0
600569,601588,0,0
600569,2651,0,0
600569,600801,0,0
600569,2451,0,0
600569,761,0,0
600569,300480,0,0
600569,708,0,0
600569,2333,0,0
600569,603268,0,0
600569,928,0,0
600569,603686,0,0
600569,300161,0,0
600569,791,0,0
600569,300267,0,0
600569,300238,0,0
600569,600808,0,0
600569,300184,0,0
600569,601933,0,0
600569,626,0,0
600569,600260,0,0
600569,600068,0,0
600569,600432,0,0
600569,736,0,0
600569,600230,0,0
600569,878,0,0
600569,600297,0,0
600569,600162,0,0
600569,600489,0,0
600569,601919,0,0
600569,995,0,0
600569,600583,0,0
600569,2168,0,0
600569,717,0,0
600569,826,0,0
600569,639,0,0
600569,585,0,0
600569,881,0,0
600569,620,0,0
600569,923,0,0
600569,2556,0,0
600569,2141,0,0
600569,600787,0,0
600569,338,0,0
600569,600019,0,0
600569,2677,0,0
600569,603819,0,0
600569,601111,0,0
600569,600697,0,0
600569,600350,0,0
2636,600520,0,0
2636,300344,0,0
2636,300323,0,0
2636,2307,0,0
2636,550,0,0
2636,910,0,0
2636,659,0,0
2636,517,0,0
2636,2391,0,0
2636,600197,0,0
2636,2461,0,0
2636,858,0,0
2636,601233,0,0
2636,603789,0,0
2636,600209,0,0
2636,55,0,0
2636,651,0,0
2636,600817,0,0
2636,837,0,0
2636,600537,0,0
2636,498,0,0
2636,709,0,0
2636,300306,0,0
2636,600231,0,0
2636,603528,0,0
2636,2329,0,0
2636,2198,0,0
2636,601800,0,0
2636,600779,0,0
2636,601225,0,0
2636,600481,0,0
2636,2573,0,0
2636,2247,0,0
2636,895,0,0
2636,2686,0,0
2636,601118,0,0
2636,600178,0,0
2636,600598,0,0
2636,2405,0,0
2636,600647,0,0
2636,601588,0,0
2636,2651,0,0
2636,600801,0,0
2636,2451,0,0
2636,761,0,0
2636,300480,0,0
2636,708,0,0
2636,2333,0,0
2636,603268,0,0
2636,928,0,0
2636,603686,0,0
2636,300161,0,0
2636,791,0,0
2636,300267,0,0
2636,300238,0,0
2636,600808,0,0
2636,300184,0,0
2636,601933,0,0
2636,626,0,0
2636,600260,0,0
2636,600068,0,0
2636,600432,0,0
2636,736,0,0
2636,600230,0,0
2636,878,0,0
2636,600297,0,0
2636,600162,0,0
2636,600489,0,0
2636,601919,0,0
2636,995,0,0
2636,600583,0,0
2636,2168,0,0
2636,717,0,0
2636,826,0,0
2636,639,0,0
2636,585,0,0
2636,881,0,0
2636,620,0,0
2636,923,0,0
2636,2556,0,0
2636,2141,0,0
2636,600787,0,0
2636,338,0,0
2636,600019,0,0
2636,2677,0,0
2636,603819,0,0
2636,601111,0,0
2636,600697,0,0
2636,600350,0,0
600520,300344,0,0
600520,300323,0,0
600520,2307,0,0
600520,550,0,0
600520,910,0,0
600520,659,0,0
600520,517,0,0
600520,2391,0,0
600520,600197,0,0
600520,2461,0,0
600520,858,0,0
600520,601233,0,0
600520,603789,0,0
600520,600209,0,0
600520,55,0,0
600520,651,0,0
600520,600817,0,0
600520,837,0,0
600520,600537,0,0
600520,498,0,0
600520,709,0,0
600520,300306,0,0
600520,600231,0,0
600520,603528,0,0
600520,2329,0,0
600520,2198,0,0
600520,601800,0,0
600520,600779,0,0
600520,601225,0,0
600520,600481,0,0
600520,2573,0,0
600520,2247,0,0
600520,895,0,0
600520,2686,0,0
600520,601118,0,0
600520,600178,0,0
600520,600598,0,0
600520,2405,0,0
600520,600647,0,0
600520,601588,0,0
600520,2651,0,0
600520,600801,0,0
600520,2451,0,0
600520,761,0,0
600520,300480,0,0
600520,708,0,0
600520,2333,0,0
600520,603268,0,0
600520,928,0,0
600520,603686,0,0
600520,300161,0,0
600520,791,0,0
600520,300267,0,0
600520,300238,0,0
600520,600808,0,0
600520,300184,0,0
600520,601933,0,0
600520,626,0,0
600520,600260,0,0
600520,600068,0,0
600520,600432,0,0
600520,736,0,0
600520,600230,0,0
600520,878,0,0
600520,600297,0,0
600520,600162,0,0
600520,600489,0,0
600520,601919,0,0
600520,995,0,0
600520,600583,0,0
600520,2168,0,0
600520,717,0,0
600520,826,0,0
600520,639,0,0
600520,585,0,0
600520,881,0,0
600520,620,0,0
600520,923,0,0
600520,2556,0,0
600520,2141,0,0
600520,600787,0,0
600520,338,0,0
600520,600019,0,0
600520,2677,0,0
600520,603819,0,0
600520,601111,0,0
600520,600697,0,0
600520,600350,0,0
300344,300323,0,0
300344,2307,0,0
300344,550,0,0
300344,910,0,0
300344,659,0,0
300344,517,0,0
300344,2391,0,0
300344,600197,0,0
300344,2461,0,0
300344,858,0,0
300344,601233,0,0
300344,603789,0,0
300344,600209,0,0
300344,55,0,0
300344,651,0,0
300344,600817,0,0
300344,837,0,0
300344,600537,0,0
300344,498,0,0
300344,709,0,0
300344,300306,0,0
300344,600231,0,0
300344,603528,0,0
300344,2329,0,0
300344,2198,0,0
300344,601800,0,0
300344,600779,0,0
300344,601225,0,0
300344,600481,0,0
300344,2573,0,0
300344,2247,0,0
300344,895,0,0
300344,2686,0,0
300344,601118,0,0
300344,600178,0,0
300344,600598,0,0
300344,2405,0,0
300344,600647,0,0
300344,601588,0,0
300344,2651,0,0
300344,600801,0,0
300344,2451,0,0
300344,761,0,0
300344,300480,0,0
300344,708,0,0
300344,2333,0,0
300344,603268,0,0
300344,928,0,0
300344,603686,0,0
300344,300161,0,0
300344,791,0,0
300344,300267,0,0
300344,300238,0,0
300344,600808,0,0
300344,300184,0,0
300344,601933,0,0
300344,626,0,0
300344,600260,0,0
300344,600068,0,0
300344,600432,0,0
300344,736,0,0
300344,600230,0,0
300344,878,0,0
300344,600297,0,0
300344,600162,0,0
300344,600489,0,0
300344,601919,0,0
300344,995,0,0
300344,600583,0,0
300344,2168,0,0
300344,717,0,0
300344,826,0,0
300344,639,0,0
300344,585,0,0
300344,881,0,0
300344,620,0,0
300344,923,0,0
300344,2556,0,0
300344,2141,0,0
300344,600787,0,0
300344,338,0,0
300344,600019,0,0
300344,2677,0,0
300344,603819,0,0
300344,601111,0,0
300344,600697,0,0
300344,600350,0,0
300323,2307,0,0
300323,550,0,0
300323,910,0,0
300323,659,0,0
300323,517,0,0
300323,2391,0,0
300323,600197,0,0
300323,2461,0,0
300323,858,0,0
300323,601233,0,0
300323,603789,0,0
300323,600209,0,0
300323,55,0,0
300323,651,0,0
300323,600817,0,0
300323,837,0,0
300323,600537,0,0
300323,498,0,0
300323,709,0,0
300323,300306,0,0
300323,600231,0,0
300323,603528,0,0
300323,2329,0,0
300323,2198,0,0
300323,601800,0,0
300323,600779,0,0
300323,601225,0,0
300323,600481,0,0
300323,2573,0,0
300323,2247,0,0
300323,895,0,0
300323,2686,0,0
300323,601118,0,0
300323,600178,0,0
300323,600598,0,0
300323,2405,0,0
300323,600647,0,0
300323,601588,0,0
300323,2651,0,0
300323,600801,0,0
300323,2451,0,0
300323,761,0,0
300323,300480,0,0
300323,708,0,0
300323,2333,0,0
300323,603268,0,0
300323,928,0,0
300323,603686,0,0
300323,300161,0,0
300323,791,0,0
300323,300267,0,0
300323,300238,0,0
300323,600808,0,0
300323,300184,0,0
300323,601933,0,0
300323,626,0,0
300323,600260,0,0
300323,600068,0,0
300323,600432,0,0
300323,736,0,0
300323,600230,0,0
300323,878,0,0
300323,600297,0,0
300323,600162,0,0
300323,600489,0,0
300323,601919,0,0
300323,995,0,0
300323,600583,0,0
300323,2168,0,0
300323,717,0,0
300323,826,0,0
300323,639,0,0
300323,585,0,0
300323,881,0,0
300323,620,0,0
300323,923,0,0
300323,2556,0,0
300323,2141,0,0
300323,600787,0,0
300323,338,0,0
300323,600019,0,0
300323,2677,0,0
300323,603819,0,0
300323,601111,0,0
300323,600697,0,0
300323,600350,0,0
2307,550,0,0
2307,910,0,0
2307,659,0,0
2307,517,0,0
2307,2391,0,0
2307,600197,0,0
2307,2461,0,0
2307,858,0,0
2307,601233,0,0
2307,603789,0,0
2307,600209,0,0
2307,55,0,0
2307,651,0,0
2307,600817,0,0
2307,837,0,0
2307,600537,0,0
2307,498,0,0
2307,709,0,0
2307,300306,0,0
2307,600231,0,0
2307,603528,0,0
2307,2329,0,0
2307,2198,0,0
2307,601800,0,0
2307,600779,0,0
2307,601225,0,0
2307,600481,0,0
2307,2573,0,0
2307,2247,0,0
2307,895,0,0
2307,2686,0,0
2307,601118,0,0
2307,600178,0,0
2307,600598,0,0
2307,2405,0,0
2307,600647,0,0
2307,601588,0,0
2307,2651,0,0
2307,600801,0,0
2307,2451,0,0
2307,761,0,0
2307,300480,0,0
2307,708,0,0
2307,2333,0,0
2307,603268,0,0
2307,928,0,0
2307,603686,0,0
2307,300161,0,0
2307,791,0,0
2307,300267,0,0
2307,300238,0,0
2307,600808,0,0
2307,300184,0,0
2307,601933,0,0
2307,626,0,0
2307,600260,0,0
2307,600068,0,0
2307,600432,0,0
2307,736,0,0
2307,600230,0,0
2307,878,0,0
2307,600297,0,0
2307,600162,0,0
2307,600489,0,0
2307,601919,0,0
2307,995,0,0
2307,600583,0,0
2307,2168,0,0
2307,717,0,0
2307,826,0,0
2307,639,0,0
2307,585,0,0
2307,881,0,0
2307,620,0,0
2307,923,0,0
2307,2556,0,0
2307,2141,0,0
2307,600787,0,0
2307,338,0,0
2307,600019,0,0
2307,2677,0,0
2307,603819,0,0
2307,601111,0,0
2307,600697,0,0
2307,600350,0,0
550,910,0,0
550,659,0,0
550,517,0,0
550,2391,0,0
550,600197,0,0
550,2461,0,0
550,858,0,0
550,601233,0,0
550,603789,0,0
550,600209,0,0
550,55,0,0
550,651,0,0
550,600817,0,0
550,837,0,0
550,600537,0,0
550,498,0,0
550,709,0,0
550,300306,0,0
550,600231,0,0
550,603528,0,0
550,2329,0,0
550,2198,0,0
550,601800,0,0
550,600779,0,0
550,601225,0,0
550,600481,0,0
550,2573,0,0
550,2247,0,0
550,895,0,0
550,2686,0,0
550,601118,0,0
550,600178,0,0
550,600598,0,0
550,2405,0,0
550,600647,0,0
550,601588,0,0
550,2651,0,0
550,600801,0,0
550,2451,0,0
550,761,0,0
550,300480,0,0
550,708,0,0
550,2333,0,0
550,603268,0,0
550,928,0,0
550,603686,0,0
550,300161,0,0
550,791,0,0
550,300267,0,0
550,300238,0,0
550,600808,0,0
550,300184,0,0
550,601933,0,0
550,626,0,0
550,600260,0,0
550,600068,0,0
550,600432,0,0
550,736,0,0
550,600230,0,0
550,878,0,0
550,600297,0,0
550,600162,0,0
550,600489,0,0
550,601919,0,0
550,995,0,0
550,600583,0,0
550,2168,0,0
550,717,0,0
550,826,0,0
550,639,0,0
550,585,0,0
550,881,0,0
550,620,0,0
550,923,0,0
550,2556,0,0
550,2141,0,0
550,600787,0,0
550,338,0,0
550,600019,0,0
550,2677,0,0
550,603819,0,0
550,601111,0,0
550,600697,0,0
550,600350,0,0
910,659,0,0
910,517,0,0
910,2391,0,0
910,600197,0,0
