code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300355,蒙草生态,环境保护,内蒙,28.19,5.98,10.03,631185.19,498944.25,26116.2,88478.84,0.88,0.25,2.71,3.32,20120927,70428.06,0.7,38.6,60.41,31.99,12.89,60311
002374,丽鹏股份,建筑施工,山东,49.84,5.1,8.77,434806.56,223196.3,69739.13,114409.17,1.3,0.104,2.96,2.34,20100318,35774.01,0.41,30.81,31.89,20.23,7.88,42626
300117,嘉寓股份,装修装饰,北京,67.73,7.16,7.17,443029.44,367424.53,40284.59,14981.13,0.21,0.069,1.95,3.18,20100902,48863.48,0.68,-8.81,11.2,14.67,3.81,23115
002199,*ST东晶,元器件,浙江,0.0,1.32,2.43,133098.06,44962.35,74143.18,51555.8,2.12,-0.365,1.45,10.93,20071221,-42397.21,-1.74,-27.95,-20.32,0.75,-45.94,15219
002738,中矿资源,建筑施工,北京,119.86,1.01,1.92,85442.81,56178.46,19632.5,24895.0,1.29,0.155,3.22,7.72,20141230,34555.94,1.8,11.19,11.42,36.11,13.99,13927
002505,大康农业,农业综合,湖南,593.09,15.46,54.85,1576832.88,1029429.38,96590.75,16191.62,0.03,0.004,1.06,3.24,20101118,13426.2,0.02,59.31,54.18,-0.77,0.63,124949
002014,永新股份,塑料,安徽,26.25,2.31,3.36,217929.95,134794.0,70940.24,59368.15,1.77,0.44,4.97,3.04,20040708,58610.96,1.75,1.64,9.19,22.88,10.73,19078
002213,特 尔 佳,汽车配件,深圳,296.28,1.65,2.06,42993.6,25486.84,8091.47,77.23,0.0,0.057,1.76,12.91,20080201,13033.85,0.63,-15.55,11.87,40.84,11.03,7486
300193,佳士科技,专用机械,深圳,41.42,3.61,5.08,241079.97,194007.42,37195.39,127758.55,2.52,0.17,4.14,2.15,20110322,30669.25,0.6,11.96,14.74,36.29,16.4,41056
300002,神州泰岳,软件服务,北京,37.41,11.03,19.61,672382.56,258453.7,34079.0,46375.76,0.24,0.179,2.53,3.52,20091030,233996.84,1.19,17.24,95.57,30.36,16.46,53324
002163,中航三鑫,装修装饰,深圳,0.0,7.42,8.04,648410.31,261143.13,151532.02,58584.05,0.73,-0.005,0.9,9.91,20070823,-72249.11,-0.9,-4.31,96.47,14.16,-0.14,61880
300476,胜宏科技,元器件,广东,37.24,1.84,3.74,240460.41,154217.5,73066.31,57323.7,1.53,0.428,3.67,5.78,20150611,43649.53,1.17,46.51,70.47,26.71,11.94,20417
002514,宝馨科技,机械基件,江苏,84.56,3.56,5.54,151397.05,72374.71,21335.85,28027.81,0.51,0.073,1.88,4.35,20101203,18799.99,0.34,-0.15,-2.8,38.23,9.45,42378
300133,华策影视,影视音像,浙江,47.78,11.53,17.47,1016235.81,707904.69,3618.5,284138.59,1.63,0.16,3.54,2.89,20101026,162097.67,0.93,76.19,27.53,28.07,11.9,30382
002188,巴士在线,广告包装,浙江,247.69,1.71,3.0,225990.8,51203.3,13385.35,165390.59,5.52,0.091,6.76,4.43,20071122,6348.41,0.21,422.83,297.4,46.17,6.67,17658
002147,新光圆成,机械基件,安徽,34.54,2.24,14.06,1378206.75,852605.38,59817.94,312004.63,2.22,0.4,4.51,3.46,20070808,197441.8,1.4,62.31,263.35,62.26,30.35,16895
000695,滨海能源,供气供热,天津,0.0,2.22,2.22,102854.9,30309.76,66258.56,7612.75,0.34,-0.031,1.43,9.97,19970218,-228.93,-0.01,-10.68,47.91,2.17,-1.79,14912
603389,亚振家居,家居用品,江苏,77.2,0.55,2.19,60124.23,39283.35,12430.91,4661.16,0.21,0.191,2.6,7.55,20161215,20086.35,0.92,0.0,0.0,58.99,11.17,51084
002278,神开股份,化工机械,上海,0.0,2.97,3.64,166427.44,113731.61,28376.22,48002.55,1.32,-0.182,3.05,5.55,20090811,19614.85,0.54,-31.65,-293.14,29.39,-21.65,27386
603000,人民网,互联网,北京,171.76,11.06,11.06,354548.63,217990.77,16306.42,74500.5,0.67,0.068,2.45,6.34,20120427,71518.15,0.65,-14.49,-49.12,42.22,8.24,56608
000009,中国宝安,综合类,深圳,72.49,21.2,21.49,1949677.38,1221658.5,240198.55,34707.92,0.16,0.098,2.11,4.48,19910625,172568.45,0.8,33.78,-69.06,32.45,5.02,205910
300292,吴通控股,通信设备,江苏,39.95,6.24,12.75,310356.78,101084.96,19356.39,85114.78,0.67,0.139,1.99,3.73,20120229,39770.98,0.31,43.69,53.4,25.59,11.93,37873
002122,天马股份,机械基件,浙江,337.49,10.92,11.88,686515.06,383288.34,211357.7,102840.2,0.87,0.024,4.0,2.7,20070328,221692.27,1.87,-4.89,-28.95,20.17,1.77,76655
603333,明星电缆,电气设备,四川,0.0,5.2,5.2,169743.61,93335.57,55647.13,65478.76,1.26,-0.059,2.79,3.14,20120507,23514.57,0.45,-17.88,-335.64,15.54,-7.99,24243
002812,创新股份,广告包装,云南,48.15,0.33,1.34,181905.88,122451.47,48755.28,95155.96,7.11,1.07,11.34,4.67,20160914,35300.8,2.64,0.0,0.0,27.99,13.72,40014
300128,锦富新材,元器件,江苏,4315.04,3.13,4.79,361316.88,181027.92,54136.43,130508.92,2.72,0.003,4.63,3.62,20101013,40601.0,0.85,-17.7,-72.44,11.43,0.07,19633
002667,鞍重股份,工程机械,辽宁,0.0,0.86,1.36,84044.3,59189.3,10292.82,32896.12,2.42,-0.079,5.5,4.98,20120329,24908.27,1.83,-51.48,-155.74,38.06,-17.89,8860
002705,新宝股份,家用电器,广东,21.11,1.35,5.75,556015.06,370385.0,133944.95,57803.46,1.01,0.569,4.44,3.61,20140121,121511.15,2.11,7.76,47.24,20.89,6.28,15850
002410,广联达,软件服务,北京,48.99,8.66,11.19,297109.22,145632.06,36687.8,42450.89,0.38,0.204,2.45,5.46,20100525,98948.31,0.88,42.8,98.61,95.12,18.2,46363
002017,东信和平,通信设备,广东,83.53,3.42,3.46,157486.25,120789.3,22423.0,20041.71,0.58,0.12,2.48,5.39,20040713,26749.94,0.77,0.41,0.54,27.24,4.45,37290
002421,达实智能,软件服务,深圳,51.19,14.05,19.27,450782.09,289996.34,18119.15,149868.59,0.78,0.088,1.4,4.27,20100603,57991.63,0.3,59.58,73.84,28.74,10.26,36266
300001,特锐德,电气设备,山东,98.25,8.46,9.98,847852.63,620875.5,93631.24,85227.15,0.85,0.127,2.59,6.41,20091030,64735.41,0.65,105.13,12.06,26.57,4.08,48600
600640,号百控股,酒店餐饮,上海,300.51,5.35,5.35,367014.38,259125.41,66774.56,135762.31,2.54,0.046,4.78,3.89,19930407,43479.4,0.81,-38.98,-50.24,15.83,1.47,29618
000503,海虹控股,医疗保健,海南,0.0,8.99,8.99,136469.44,96136.18,7483.68,2317.08,0.03,-0.095,1.45,31.22,19921130,48511.73,0.54,18.99,12.25,33.24,-57.72,38974
000032,深桑达Ａ,元器件,深圳,81.01,2.79,4.22,197198.23,139456.38,11188.51,26071.23,0.62,0.135,3.39,4.31,19931028,49415.78,1.17,2.26,-3.2,12.91,3.82,21146
300055,万邦达,环境保护,北京,51.91,6.39,8.65,737332.19,449376.31,65228.17,360639.22,4.17,0.25,6.27,2.54,20100226,89857.93,1.04,-13.5,-16.9,31.58,16.56,70501
300289,利德曼,生物制药,北京,71.12,3.18,4.24,160512.5,69243.57,65069.61,26399.78,0.62,0.112,2.88,3.68,20120216,48671.98,1.15,-14.15,-40.05,55.74,12.32,19426
300204,舒泰神,生物制药,北京,29.23,4.65,4.79,223877.27,173607.63,24327.82,56165.21,1.17,0.424,3.8,4.35,20110415,72154.92,1.51,12.99,17.27,94.7,20.06,17058
600644,乐山电力,水力发电,四川,14.06,3.26,5.38,262914.31,56275.94,127205.61,137333.34,2.55,0.458,2.33,3.68,19930426,-75698.68,-1.41,17.39,333.78,29.41,17.59,26770
300049,福瑞股份,中成药,内蒙,68.36,2.26,2.63,219923.34,131476.02,9963.08,76854.61,2.92,0.203,5.22,3.54,20100120,28300.95,1.08,24.76,18.48,71.57,10.11,19055
000961,中南建设,建筑施工,江苏,56.43,29.1,37.1,10811210.0,9960828.0,198131.73,325473.19,0.88,0.14,3.8,2.6,20000301,687657.56,1.85,49.16,4.5,18.98,2.54,35740
002389,南洋科技,元器件,浙江,99.75,5.28,7.09,391945.22,142354.05,103676.06,220882.8,3.12,0.139,4.82,3.83,20100413,46782.55,0.66,31.98,41.84,28.61,11.35,41874
000722,湖南发展,水力发电,湖南,39.66,4.64,4.64,304064.97,85977.52,167398.0,213774.05,4.61,0.299,5.85,2.7,19970522,10504.41,0.23,8.03,22.07,63.34,60.3,41988
300165,天瑞仪器,电器仪表,江苏,60.02,2.95,4.62,176588.38,142885.47,12729.82,76782.93,1.66,0.114,3.3,2.77,20110125,24626.39,0.53,27.27,29.99,53.73,18.66,23303
000958,东方能源,火力发电,河北,19.89,2.65,5.51,509364.66,87569.38,374369.06,181381.22,3.29,0.516,4.74,2.89,19991223,16899.03,0.31,-11.5,-28.24,28.32,16.85,39490
300085,银之杰,软件服务,深圳,192.4,3.29,6.84,144435.91,90548.6,1126.7,5034.78,0.07,0.074,1.37,13.78,20100526,18248.17,0.27,61.32,22.96,39.57,7.77,59967
600278,东方创业,商贸代理,上海,56.28,5.22,5.22,672766.0,463346.06,82714.15,87973.68,1.68,0.2,5.54,2.7,20000712,106637.11,2.04,10.74,-0.45,5.46,0.94,22538
000755,山西三维,化工原料,山西,0.0,4.69,4.69,549349.63,150604.63,363127.22,112936.02,2.41,-0.917,1.67,4.67,19970627,-94736.5,-2.02,-25.16,-14.4,-3.45,-14.25,69833
603398,邦宝益智,文教休闲,广东,95.99,0.53,2.11,60894.82,40480.98,8055.56,20298.11,0.96,0.234,2.69,11.09,20151209,12807.88,0.61,-9.76,-2.16,39.72,22.95,22290
000096,广聚能源,石油贸易,深圳,56.49,5.11,5.28,224873.09,132163.91,7459.08,35111.67,0.66,0.198,3.96,3.77,20000724,87116.1,1.65,-15.95,-50.27,19.41,15.77,49956
603729,龙韵股份,广告包装,上海,113.05,0.36,0.67,91501.36,76345.46,7646.18,26724.35,4.01,0.478,12.2,5.9,20150324,45341.51,6.8,-24.31,-21.96,8.33,4.09,7237
603885,吉祥航空,空运,上海,17.76,2.15,12.84,1749701.25,431462.41,788994.81,375271.66,2.92,1.05,5.95,3.92,20150527,235584.25,1.84,23.98,30.07,26.25,16.29,41439
002600,江粉磁材,元器件,广东,51.44,5.13,11.77,1199659.0,746711.69,151928.77,372777.34,3.17,0.16,4.4,2.2,20110715,25068.17,0.21,189.55,844.28,9.23,2.02,108806
300134,大富科技,通信设备,深圳,264.81,7.12,7.67,795335.81,495478.31,101044.11,484651.41,6.31,0.07,7.67,2.87,20101026,18699.46,0.24,12.8,-29.67,21.44,2.79,40121
002179,中航光电,元器件,河南,30.63,6.02,6.03,818194.88,626912.25,137768.52,97841.0,1.62,0.934,6.53,5.84,20071101,175816.31,2.92,25.64,33.15,33.81,12.9,31857
002187,广百股份,百货,广东,29.85,3.42,3.42,411850.16,227171.66,99839.97,91303.93,2.67,0.341,7.4,1.83,20071122,104976.11,3.07,-10.07,-29.83,18.67,2.4,19588
002729,好利来,元器件,福建,269.73,0.18,0.67,42416.4,16137.8,19255.42,17834.05,2.67,0.226,5.95,13.65,20140912,13258.75,1.99,-4.86,-25.58,39.2,13.15,7602
300377,赢时胜,软件服务,深圳,241.54,1.49,2.97,260366.3,176358.11,8627.92,203419.38,6.85,0.11,8.51,3.94,20140127,17096.43,0.58,55.74,200.95,67.73,13.49,30625
002500,山西证券,证券,山西,71.55,25.19,28.29,4611425.5,0.0,32706.6,671329.63,2.37,0.115,4.28,2.55,20101115,140508.63,0.5,-44.22,-73.9,0.0,20.37,163146
002263,大 东 南,塑料,浙江,0.0,18.22,18.78,413828.69,109373.7,130207.52,83964.85,0.45,-0.014,1.54,2.5,20080728,14387.55,0.08,-11.13,-709.76,12.84,-4.42,111581
600232,金鹰股份,纺织,浙江,169.31,3.65,3.65,166159.13,125600.57,31498.98,39735.3,1.09,0.051,3.2,3.61,20000602,28747.44,0.79,-11.16,-24.46,13.4,2.57,39425
000570,苏常柴Ａ,机械基件,江苏,68.45,4.11,5.61,356506.69,197336.19,57121.94,16432.85,0.29,0.098,4.05,2.21,19940701,65005.67,1.16,-18.68,-25.27,15.59,3.12,55425
002088,鲁阳节能,矿物制品,山东,47.38,1.37,2.34,207998.13,113124.35,68730.43,53795.51,2.3,0.273,7.02,2.46,20061130,74026.06,3.16,5.98,88.34,31.72,7.73,14516
002348,高乐股份,文教休闲,广东,131.98,7.39,9.47,125913.4,54844.53,10785.25,990.65,0.01,0.04,1.3,5.39,20100203,21766.78,0.23,7.08,-18.18,28.8,10.79,36845
600287,江苏舜天,商贸代理,江苏,76.15,4.37,4.37,327662.78,228623.47,32106.41,19345.4,0.44,0.094,2.89,3.31,20000901,49976.9,1.14,-15.47,-15.83,9.69,1.22,37724
002018,华信国际,农药化肥,安徽,71.92,22.78,22.78,886758.31,757473.13,21007.42,9448.99,0.04,0.093,1.34,6.66,20040713,52048.57,0.23,226.77,863.16,4.54,1.84,116555
002049,紫光国芯,元器件,河北,49.26,5.96,6.07,433992.09,216855.95,33051.34,62544.01,1.03,0.455,5.16,5.79,20050606,182868.56,3.01,5.97,4.64,40.5,27.75,48347
600778,友好集团,百货,新疆,0.0,3.11,3.11,662894.81,227609.45,207110.02,40360.45,1.3,-0.537,4.59,2.21,19961203,60941.36,1.96,-11.64,-450.47,22.15,-3.9,27969
300069,金利华电,电气设备,浙江,161.63,0.84,1.17,78279.38,49807.15,22924.0,26053.48,2.23,0.188,4.32,9.39,20100421,11117.82,0.95,57.91,164.77,30.49,8.69,6934
300342,天银机电,元器件,江苏,47.83,2.81,3.29,134609.19,79665.82,15843.86,47738.84,1.45,0.34,3.55,5.89,20120726,30351.4,0.92,13.66,31.67,37.85,23.59,10749
603868,飞科电器,家用电器,上海,35.93,0.44,4.36,251667.77,178115.13,43988.78,68734.88,1.58,1.01,4.17,11.08,20160418,56438.71,1.3,0.0,0.0,38.5,18.05,25553
002765,蓝黛传动,汽车配件,重庆,51.81,0.71,2.14,192453.19,118550.4,44644.03,58653.13,2.74,0.376,4.88,5.32,20150612,18825.5,0.88,45.56,76.05,22.55,10.21,21775
300027,华谊兄弟,影视音像,浙江,33.98,18.99,27.86,1965461.75,882312.13,35369.87,279416.88,1.0,0.223,3.37,3.01,20091030,312178.91,1.12,7.96,1.33,56.7,28.92,143554
002349,精华制药,中成药,江苏,51.29,2.98,4.2,245158.47,88909.36,50960.82,133597.63,3.18,0.268,5.01,3.66,20100203,32641.89,0.78,28.49,132.1,50.37,18.4,23808
601238,广汽集团,汽车整车,广东,20.7,42.4,64.53,8260924.0,3604156.75,1159965.5,870510.5,1.35,0.869,6.68,3.59,20120329,2518863.5,3.9,81.43,107.6,20.47,16.31,17409
600986,科达股份,互联网,山东,31.27,4.52,8.69,844675.81,544770.75,10004.35,252308.47,2.9,0.348,4.73,3.07,20040426,60091.7,0.69,320.84,301.83,15.78,6.16,29221
600582,天地科技,工程机械,北京,42.9,27.74,41.39,3462647.25,2575724.25,407134.41,126576.72,0.31,0.088,3.27,1.54,20020515,778738.19,1.88,-26.87,-48.29,34.89,5.21,77451
000835,长城动漫,影视音像,四川,0.0,3.03,3.27,151569.13,45249.85,15685.05,10362.99,0.32,-0.286,1.12,9.59,19990625,-7985.52,-0.24,-17.12,-1119.86,46.61,-40.47,49983
600367,红星发展,化工原料,贵州,92.42,2.91,2.91,163155.06,104051.13,34263.37,28521.06,0.98,0.097,3.62,3.3,20010320,28356.71,0.97,8.23,373.93,26.45,3.35,43389
601155,新城控股,区域地产,江苏,24.12,7.05,22.59,9901923.0,8029003.0,189424.63,236128.45,1.05,0.44,5.72,2.2,20151204,779091.69,3.45,6.42,97.0,24.19,7.46,86542
600560,金自天正,电气设备,北京,172.21,2.24,2.24,164308.09,130063.07,18742.93,20672.05,0.92,0.066,3.24,4.66,20020919,23836.18,1.07,-4.09,-23.79,22.13,3.87,22818
600235,民丰特纸,造纸,浙江,326.01,3.51,3.51,236831.09,101191.32,116585.55,82903.24,2.36,0.023,3.57,2.81,20000615,514.95,0.01,7.37,134.95,18.79,0.74,21895
300164,通源石油,石油开采,陕西,379.04,3.08,4.4,185092.95,83761.88,30552.0,78063.78,1.77,0.02,3.41,2.94,20110113,19927.55,0.45,-39.34,146.99,46.05,3.45,19441
300224,正海磁材,元器件,山东,59.24,4.85,5.06,296215.97,200949.47,45927.34,95338.43,1.88,0.222,4.29,4.08,20110531,67101.05,1.33,13.01,-20.71,23.66,10.06,22736
300199,翰宇药业,化学制药,深圳,48.64,5.59,9.18,451712.06,190963.48,80551.31,164095.06,1.79,0.26,3.84,4.23,20110407,88203.18,0.96,34.37,32.06,81.28,37.43,19787
600571,信雅达,软件服务,浙江,71.86,4.2,4.4,161229.41,102910.13,5063.66,17075.51,0.39,0.195,2.53,7.4,20021101,44844.34,1.02,12.71,27.66,58.6,10.59,55862
300425,环能科技,环境保护,四川,81.6,0.77,1.86,137098.3,80713.24,29330.45,64071.36,3.45,0.235,6.23,4.1,20150216,24778.88,1.34,70.69,10.95,43.54,13.44,12449
002452,长高集团,电气设备,湖南,46.18,3.43,5.25,278333.59,212466.42,21367.1,22441.5,0.43,0.131,2.4,3.37,20100720,45465.8,0.87,180.76,41.47,25.96,7.46,56400
000762,西藏矿业,小金属,西藏,489.43,4.76,5.21,293806.66,176356.06,39396.42,158269.72,3.04,0.025,4.06,3.98,19970708,-4406.12,-0.08,-34.13,-21.3,32.14,2.98,94412
300436,广生堂,化学制药,福建,83.58,0.56,1.42,61892.61,39019.65,10995.67,17525.78,1.24,0.418,3.88,11.99,20150422,19732.47,1.39,0.05,-28.27,87.17,26.07,17776
300446,乐凯新材,化工原料,河北,40.3,0.75,1.23,51449.32,36816.21,10743.45,3560.34,0.29,0.624,3.79,8.83,20150423,27522.26,2.24,1.97,2.32,62.91,40.62,12756
002735,王子新材,塑料,深圳,132.5,0.23,0.8,60673.82,49081.98,8322.37,16263.69,2.03,0.277,5.92,8.27,20141203,22116.4,2.76,-0.58,29.29,22.85,6.92,10817
600561,江西长运,公路,江西,67836.78,2.37,2.37,596579.5,162785.06,233585.91,47893.71,2.02,0.0,6.32,1.96,20020716,61470.42,2.59,-12.73,-99.93,13.21,0.0,12763
600438,通威股份,饲料,四川,20.02,16.34,38.82,1870198.25,591442.31,769568.94,324569.34,0.84,0.29,2.53,2.45,20040302,173531.36,0.45,9.52,56.69,15.64,5.74,42263
000997,新 大 陆,软件服务,福建,35.18,9.24,9.38,448414.94,375121.91,14156.57,3419.08,0.04,0.383,2.45,7.31,20000807,136818.98,1.46,13.77,37.24,39.81,15.38,97014
300166,东方国信,软件服务,北京,80.93,3.84,6.55,464754.84,290224.59,2925.38,248423.5,3.79,0.2,5.7,3.47,20110125,66361.0,1.01,42.27,42.27,44.7,17.91,33544
600135,乐凯胶片,化工原料,河北,91.92,3.68,3.73,193747.81,133092.77,23585.47,89991.36,2.41,0.111,4.4,3.09,19980122,22566.31,0.61,26.77,33.96,17.32,3.92,30446
002559,亚威股份,机床制造,江苏,62.58,3.08,3.73,210934.77,140245.22,33497.65,73224.07,1.96,0.148,3.88,3.19,20110303,32030.73,0.86,15.46,-13.02,24.75,7.0,43143
300036,超图软件,软件服务,北京,149.41,3.05,4.5,193567.2,94886.31,17586.92,83663.06,1.86,0.078,3.39,4.56,20091225,24176.92,0.54,62.48,256.04,61.7,8.22,44467
300011,鼎汉技术,运输设备,北京,122.21,3.74,5.3,324300.34,158830.41,48637.35,94454.18,1.78,0.118,4.0,4.78,20091030,60433.01,1.14,-13.09,-57.13,40.26,9.63,27773
002164,宁波东力,电气设备,浙江,651.89,4.14,4.46,185130.67,78142.3,68222.0,43837.55,0.98,0.011,2.43,4.06,20070823,15870.3,0.36,9.55,306.29,24.72,1.38,41721
603085,天成自控,专用机械,浙江,140.47,0.29,1.12,106968.22,76695.68,7764.62,62552.36,5.59,0.26,8.16,5.28,20150630,15964.59,1.43,20.24,3.92,32.61,9.96,8299
603568,伟明环保,环境保护,浙江,42.68,1.31,6.81,345229.53,79897.81,9561.32,18117.82,0.27,0.377,2.71,7.92,20150528,91895.25,1.35,0.9,14.22,65.0,50.09,27589
300378,鼎捷软件,软件服务,上海,136.63,1.45,2.63,170905.88,96758.38,45429.14,59289.8,2.25,0.12,4.39,4.74,20140127,30664.26,1.16,5.18,3.41,83.32,3.74,14692
603898,好莱客,家居用品,广东,43.0,0.87,3.0,139658.56,75321.53,44168.92,31028.85,1.03,0.52,3.52,8.34,20150217,47762.46,1.59,29.23,45.83,39.65,16.1,8079
600563,法拉电子,元器件,福建,21.1,2.25,2.25,229126.55,167062.67,33488.95,26196.86,1.16,1.217,8.81,3.89,20021210,133810.16,5.95,3.1,15.14,42.02,25.42,15996
300043,星辉娱乐,文教休闲,广东,23.06,7.89,12.44,509415.69,128499.63,100147.11,6789.27,0.05,0.298,1.82,5.04,20100120,93780.07,0.75,43.96,49.76,35.21,22.63,69685
603322,超讯通信,通信设备,广东,268.93,0.2,0.8,93845.17,90188.53,2623.46,25377.57,3.17,0.203,5.81,12.51,20160728,12223.1,1.53,0.0,0.0,21.96,3.25,16195
603601,再升科技,玻璃,重庆,101.99,1.56,3.86,130300.35,83067.77,16828.32,60751.98,1.57,0.13,2.73,6.25,20150122,4632.2,0.12,33.84,50.64,43.43,21.38,20792
002699,美盛文化,服饰,浙江,77.05,3.77,5.05,362322.91,280384.06,29240.9,240228.8,4.75,0.34,6.7,4.55,20120911,44893.62,0.89,38.94,66.57,43.85,33.96,21305
300478,杭州高新,橡胶,浙江,109.06,0.24,0.67,58405.38,40586.92,7120.49,24014.25,3.6,0.348,7.54,6.71,20150610,16576.17,2.49,11.77,-19.35,22.03,5.74,9869
300304,云意电气,汽车配件,江苏,105.8,1.92,2.27,184315.02,134246.11,38766.73,95694.7,4.22,0.36,6.83,7.03,20120321,32001.74,1.41,23.01,50.46,34.55,20.29,9062
300385,雪浪环境,环境保护,江苏,79.54,0.48,1.2,155858.66,87719.25,42512.65,31692.9,2.64,0.338,6.06,5.91,20140626,25909.82,2.16,14.41,11.91,34.64,9.44,10517
300155,安居宝,元器件,广东,332.35,2.74,5.43,143475.8,103472.36,22536.81,35752.48,0.66,0.025,2.08,5.23,20110107,18011.01,0.33,4.5,-55.16,40.58,2.51,29610
002276,万马股份,电气设备,浙江,74.94,9.26,9.39,500231.94,381221.19,60947.71,79101.15,0.84,0.14,3.18,4.39,20090710,109506.11,1.17,4.04,-16.0,17.29,2.98,133434
002413,雷科防务,通信设备,江苏,139.17,7.08,10.93,366808.06,184266.06,5490.56,189499.8,1.73,0.059,3.13,3.49,20100528,37255.18,0.34,-80.61,20.04,53.14,21.7,65618
000939,凯迪生态,新型电力,湖北,100.17,10.61,19.65,3602557.25,1145824.88,1248755.5,399835.34,2.03,0.086,5.02,2.29,19990923,180450.92,0.92,41.85,-26.78,31.75,4.96,62174
603520,司太立,化学制药,浙江,70.73,0.3,1.2,183288.92,67966.53,54515.61,45597.76,3.8,0.57,6.64,7.37,20160309,19011.09,1.58,4.12,25.21,37.9,12.15,13678
300407,凯发电气,电气设备,天津,34.31,1.35,2.72,176017.69,147034.16,17278.06,12315.63,0.45,0.356,3.22,5.06,20141203,44569.01,1.64,0.57,81.02,42.37,33.01,9327
300140,启源装备,电气设备,陕西,0.0,2.42,3.45,116114.97,66846.77,25517.18,37564.4,1.09,-0.012,3.14,4.78,20101112,11263.24,0.33,6.4,-70.21,31.6,-2.17,24286
300075,数字政通,软件服务,北京,89.07,2.69,3.95,185701.97,120037.71,5467.22,50855.25,1.29,0.142,3.55,4.73,20100427,43655.34,1.1,38.41,32.18,45.73,13.37,40661
002296,辉煌科技,通信设备,河南,68.54,3.16,3.77,221516.47,152583.41,5568.15,63554.63,1.69,0.151,3.97,3.47,20090929,43102.9,1.14,6.2,56.16,47.36,19.74,37299
300286,安科瑞,电器仪表,上海,41.11,0.87,1.43,73309.09,53007.88,13990.5,18215.61,1.28,0.47,4.05,6.21,20120113,22746.18,1.59,9.93,20.7,59.79,27.11,8373
603222,济民制药,化学制药,浙江,134.62,1.13,3.2,89137.68,48006.71,17104.61,19973.96,0.62,0.08,2.3,6.22,20150217,19651.28,0.61,-4.76,-34.69,45.32,7.76,21037
600426,华鲁恒升,农药化肥,山东,19.03,12.4,12.47,1245443.63,171176.73,805189.88,236419.22,1.9,0.517,6.36,2.06,20020620,381945.94,3.06,-19.74,-16.12,20.3,11.7,41561
002706,良信电器,电气设备,上海,36.91,0.74,2.59,186539.19,129691.05,29452.38,80993.95,3.13,0.53,5.71,4.38,20140121,38492.71,1.49,21.0,23.43,38.02,14.4,10590
300485,赛升药业,生物制药,北京,35.55,0.84,2.4,210245.45,172369.09,9064.92,103049.53,4.29,0.839,8.5,4.68,20150626,70912.0,2.95,2.73,29.17,68.07,42.95,22993
002520,日发精机,机床制造,浙江,132.07,5.3,5.54,236087.2,184012.69,33523.12,96788.9,1.75,0.061,3.02,3.54,20101210,10225.42,0.18,20.97,1.64,38.04,5.65,21230
600448,华纺股份,纺织,山东,196.17,3.99,4.22,275323.94,146436.02,65403.25,65484.18,1.55,0.027,2.01,3.54,20010903,-23500.82,-0.56,-0.86,-27.49,7.5,0.66,37196
002803,吉宏股份,广告包装,福建,117.95,0.29,1.16,68117.68,34826.35,24435.05,14304.69,1.23,0.32,3.63,11.1,20160712,15177.67,1.31,0.0,0.0,20.8,7.18,23784
300305,裕兴股份,塑料,江苏,48.72,1.51,2.91,145009.56,105394.51,32153.97,60468.71,2.08,0.173,4.76,2.36,20120329,38565.94,1.33,0.33,-23.04,25.42,12.9,10147
002205,国统股份,其他建材,新疆,0.0,1.16,1.16,186751.13,134994.66,37916.57,52237.48,4.5,-0.17,7.6,3.58,20080123,21113.11,1.82,-15.06,-126.85,27.46,-8.48,16169
601188,龙江交通,路桥,黑龙江,20.18,13.16,13.16,522833.0,235753.97,158208.02,122167.77,0.93,0.198,2.87,1.86,20100319,109688.52,0.83,-1.08,22.54,62.26,68.05,65717
600613,神奇制药,中成药,上海,53.04,4.79,5.34,277016.91,168184.22,35492.56,96933.85,1.81,0.184,4.23,3.07,19920820,66397.03,1.24,-0.14,-33.3,66.16,9.97,35638
002137,麦达数字,元器件,深圳,36.29,4.75,5.76,196064.77,100470.45,6385.06,93902.88,1.63,0.244,2.78,4.25,20070613,7766.18,0.13,122.74,4936.63,24.54,24.56,35802
300108,双龙股份,中成药,吉林,36.83,3.31,6.36,251792.92,110886.47,44302.18,69918.43,1.1,0.168,2.68,3.08,20100825,33344.76,0.52,-2.27,-13.63,36.32,20.42,20228
300303,聚飞光电,半导体,深圳,42.06,4.82,6.94,269806.84,211203.55,42329.53,53701.9,0.77,0.157,2.58,3.43,20120319,46403.59,0.67,53.54,17.02,24.44,10.36,40471
300169,天晟新材,塑料,江苏,219.23,2.25,3.26,197913.88,97902.17,44689.4,82893.86,2.54,0.038,3.84,2.9,20110125,8177.2,0.25,-1.97,-6.27,27.3,2.25,13515
002790,瑞尔特,家居用品,福建,38.63,0.4,1.6,144864.75,103922.56,37686.71,66656.49,4.17,0.762,8.15,4.81,20160308,42612.68,2.66,-0.36,11.59,36.91,20.35,24039
000801,四川九洲,通信设备,四川,115.28,10.23,10.23,497218.25,430731.5,41523.05,29584.26,0.29,0.068,2.19,4.8,19980506,86858.65,0.85,19.33,-34.59,21.73,2.85,42068
300206,理邦仪器,医疗保健,深圳,322.99,3.4,5.85,141176.19,79060.68,19571.49,39166.53,0.67,0.019,1.96,4.18,20110421,14141.95,0.24,28.32,-27.7,54.73,2.2,27616
